country,points,price,province,region_1,taster_name,variety,is_red,is_white,is_rose,is_sparkling,is_dry,is_sweet,year,is_blend
1.0,88,125.0,9.0,257.0,,30.0,1,0,0,0,1,0,2009.0,0
1.0,88,49.0,9.0,55.0,12.0,66.0,1,0,0,0,1,0,2012.0,1
8.0,85,18.0,14.0,281.0,6.0,134.0,0,0,0,0,0,0,2013.0,1
5.0,89,80.0,8.0,282.0,3.0,6.0,0,0,0,0,0,0,2014.0,0
1.0,93,60.0,1.0,1.0,11.0,12.0,0,0,0,0,0,0,2008.0,1
6.0,83,18.0,7.0,4.0,6.0,28.0,1,0,0,0,0,0,2006.0,0
1.0,90,30.0,9.0,20.0,9.0,11.0,0,0,0,0,0,0,2015.0,0
11.0,93,70.0,29.0,283.0,5.0,8.0,0,0,0,0,0,0,2003.0,0
10.0,91,20.0,53.0,,6.0,30.0,0,0,0,0,1,0,2012.0,0
7.0,91,28.0,10.0,196.0,8.0,9.0,0,1,1,0,0,0,2008.0,1
5.0,92,73.0,8.0,113.0,3.0,6.0,1,0,0,0,0,0,2010.0,0
5.0,91,30.0,8.0,192.0,3.0,33.0,0,0,0,0,0,0,2007.0,1
1.0,95,100.0,9.0,141.0,,18.0,0,0,0,0,1,0,2001.0,1
7.0,90,24.0,40.0,264.0,8.0,36.0,0,1,0,0,0,0,2015.0,1
5.0,89,,8.0,284.0,3.0,6.0,1,0,0,0,0,0,2006.0,0
8.0,88,29.0,19.0,190.0,6.0,19.0,0,0,0,0,0,0,2006.0,0
1.0,89,18.0,9.0,174.0,9.0,6.0,0,0,1,0,0,0,2014.0,0
4.0,85,14.0,38.0,,5.0,26.0,0,0,0,0,0,1,2010.0,0
1.0,91,49.0,9.0,174.0,9.0,1.0,1,0,0,0,0,1,2011.0,0
1.0,91,18.0,1.0,1.0,11.0,26.0,0,0,0,0,0,0,2005.0,0
14.0,92,36.0,57.0,,16.0,60.0,0,0,0,0,0,0,2014.0,0
1.0,90,17.0,9.0,174.0,9.0,52.0,1,1,1,0,0,0,2014.0,0
1.0,83,22.0,9.0,20.0,,27.0,0,0,0,0,0,0,2004.0,0
8.0,88,17.0,19.0,195.0,6.0,73.0,0,0,0,0,0,0,2006.0,1
11.0,85,8.0,97.0,238.0,5.0,31.0,0,0,0,0,0,1,2015.0,0
5.0,84,25.0,8.0,285.0,3.0,8.0,0,0,0,0,0,0,2015.0,0
3.0,88,,4.0,,3.0,61.0,0,0,0,0,0,0,2014.0,0
7.0,93,80.0,16.0,94.0,8.0,9.0,0,0,0,0,0,0,2011.0,1
1.0,92,48.0,9.0,32.0,12.0,6.0,0,0,0,0,0,0,2014.0,0
9.0,86,15.0,24.0,,13.0,24.0,0,0,0,0,0,0,2014.0,0
7.0,88,22.0,10.0,17.0,,1.0,0,0,0,0,0,0,2008.0,0
5.0,84,18.0,6.0,286.0,3.0,11.0,0,0,0,0,0,0,2016.0,0
1.0,91,20.0,9.0,55.0,12.0,50.0,0,0,0,0,0,0,2014.0,0
7.0,90,30.0,40.0,287.0,8.0,84.0,1,0,0,0,0,0,2007.0,0
7.0,90,25.0,22.0,26.0,8.0,23.0,1,0,0,0,0,0,2011.0,0
1.0,85,25.0,1.0,1.0,1.0,30.0,0,0,0,0,1,0,2014.0,0
1.0,88,95.0,9.0,197.0,12.0,30.0,1,0,0,0,0,0,2013.0,0
1.0,95,75.0,9.0,50.0,12.0,6.0,0,0,0,0,0,0,2014.0,0
1.0,87,42.0,9.0,288.0,12.0,18.0,0,1,0,0,0,0,2011.0,1
5.0,90,20.0,58.0,124.0,5.0,1.0,0,0,0,0,0,1,2009.0,0
8.0,88,24.0,19.0,128.0,6.0,135.0,0,1,0,0,0,0,2011.0,0
7.0,92,34.0,10.0,219.0,8.0,9.0,0,1,0,0,0,0,2013.0,1
5.0,93,61.0,37.0,71.0,3.0,24.0,0,0,0,0,0,0,2008.0,0
3.0,90,44.0,49.0,,3.0,51.0,1,0,0,0,0,0,2001.0,0
5.0,91,68.0,28.0,45.0,3.0,8.0,0,1,0,0,0,0,,0
19.0,89,16.0,79.0,,14.0,8.0,0,1,0,0,0,0,2015.0,0
1.0,93,75.0,9.0,257.0,,30.0,0,0,0,0,0,0,2008.0,0
1.0,85,11.0,9.0,38.0,,17.0,1,0,0,0,0,1,2012.0,0
1.0,87,28.0,9.0,157.0,,6.0,1,0,0,0,1,0,2008.0,0
1.0,86,24.0,9.0,141.0,,9.0,0,0,0,0,0,0,2010.0,1
3.0,86,10.0,33.0,,3.0,3.0,0,0,0,0,0,0,2015.0,0
1.0,88,11.0,9.0,38.0,7.0,8.0,0,0,0,0,0,0,2014.0,0
1.0,91,55.0,9.0,55.0,12.0,17.0,0,0,0,0,0,0,2012.0,0
5.0,89,16.0,83.0,,3.0,62.0,0,0,0,0,0,0,2005.0,0
5.0,93,,11.0,153.0,3.0,12.0,1,0,0,0,0,0,2009.0,1
1.0,87,20.0,9.0,50.0,12.0,8.0,0,0,0,0,0,0,2015.0,0
1.0,86,100.0,9.0,221.0,9.0,30.0,1,0,0,0,0,0,2011.0,0
1.0,90,25.0,15.0,43.0,11.0,6.0,0,1,0,0,0,0,2015.0,0
5.0,88,28.0,37.0,71.0,3.0,41.0,0,0,0,0,0,0,2009.0,0
1.0,84,14.0,9.0,32.0,12.0,48.0,0,1,0,0,0,0,2013.0,0
1.0,87,30.0,9.0,289.0,,17.0,0,0,0,0,1,0,1998.0,0
1.0,90,60.0,1.0,135.0,1.0,52.0,0,1,0,0,1,0,2015.0,0
11.0,91,20.0,29.0,186.0,5.0,24.0,1,0,0,0,0,0,2007.0,0
1.0,91,85.0,9.0,290.0,12.0,9.0,0,0,0,0,1,0,2012.0,1
5.0,85,,11.0,9.0,3.0,12.0,0,0,0,0,0,0,2008.0,1
1.0,88,20.0,9.0,157.0,,26.0,0,1,0,0,0,1,2011.0,0
1.0,90,50.0,9.0,263.0,12.0,28.0,1,0,0,0,0,0,2012.0,0
10.0,89,14.0,114.0,,6.0,1.0,0,0,0,0,0,0,2013.0,0
7.0,87,19.0,22.0,210.0,8.0,23.0,1,0,0,0,0,0,2015.0,0
1.0,91,30.0,1.0,135.0,11.0,10.0,0,0,0,0,0,0,2010.0,0
1.0,87,36.0,9.0,85.0,12.0,17.0,1,0,0,0,0,0,2013.0,0
1.0,88,22.0,1.0,1.0,1.0,6.0,0,0,0,0,0,0,2012.0,0
2.0,88,11.0,48.0,,2.0,2.0,1,0,0,0,0,0,2007.0,0
5.0,83,18.0,8.0,291.0,3.0,8.0,0,0,0,0,0,0,2013.0,0
5.0,92,29.0,11.0,292.0,3.0,88.0,0,0,0,0,0,0,2014.0,1
7.0,87,,10.0,293.0,,95.0,0,0,0,0,0,0,2010.0,0
1.0,92,50.0,15.0,118.0,11.0,6.0,1,0,0,0,0,0,2009.0,0
6.0,87,10.0,7.0,4.0,6.0,25.0,1,0,0,0,0,0,2009.0,0
14.0,95,55.0,50.0,,16.0,6.0,1,0,0,0,0,0,2014.0,0
8.0,90,73.0,61.0,294.0,6.0,136.0,0,0,0,0,0,1,2007.0,0
5.0,87,25.0,8.0,59.0,3.0,8.0,0,0,0,0,0,0,2011.0,0
6.0,83,13.0,7.0,,6.0,6.0,1,0,0,0,0,0,2010.0,0
9.0,90,55.0,24.0,,5.0,24.0,0,0,0,0,0,1,2010.0,0
1.0,83,13.0,25.0,41.0,13.0,11.0,1,1,0,0,1,1,2008.0,0
1.0,88,28.0,1.0,1.0,11.0,30.0,0,0,0,0,0,0,2006.0,0
10.0,87,10.0,78.0,,6.0,29.0,0,0,0,0,0,0,2010.0,0
1.0,91,60.0,1.0,135.0,1.0,9.0,1,0,0,0,0,0,2013.0,1
4.0,85,17.0,115.0,,5.0,24.0,0,0,0,0,1,0,2009.0,0
6.0,88,20.0,7.0,235.0,6.0,12.0,1,0,0,0,0,0,2012.0,1
1.0,92,50.0,1.0,86.0,1.0,1.0,1,0,0,0,1,0,2013.0,0
5.0,85,18.0,11.0,107.0,3.0,12.0,1,0,0,0,0,0,2012.0,1
2.0,87,19.0,74.0,,2.0,8.0,0,0,0,0,0,0,2006.0,0
3.0,87,,49.0,,3.0,51.0,1,0,0,0,0,0,,0
1.0,85,14.0,9.0,20.0,,26.0,0,1,0,0,1,0,2012.0,0
1.0,91,20.0,15.0,43.0,11.0,48.0,0,0,0,0,0,0,2014.0,0
9.0,93,43.0,59.0,,13.0,24.0,0,0,0,0,0,0,2013.0,0
1.0,89,25.0,9.0,20.0,9.0,11.0,0,0,1,0,0,0,2013.0,0
5.0,86,,11.0,107.0,3.0,12.0,1,0,0,0,0,0,2010.0,1
5.0,85,20.0,32.0,194.0,3.0,11.0,1,0,1,0,0,0,2014.0,0
1.0,88,20.0,9.0,53.0,,8.0,0,0,0,0,0,0,2007.0,0
5.0,87,17.0,37.0,71.0,3.0,41.0,0,1,0,0,0,0,2008.0,0
5.0,87,11.0,58.0,124.0,5.0,15.0,0,0,0,0,0,0,2012.0,1
5.0,87,27.0,32.0,191.0,3.0,6.0,1,0,0,0,0,0,2012.0,0
14.0,89,17.0,43.0,,16.0,96.0,0,1,0,0,0,0,2015.0,0
14.0,91,35.0,67.0,,16.0,60.0,0,0,0,0,0,0,2012.0,0
3.0,89,,49.0,,3.0,51.0,1,0,0,0,0,1,2008.0,0
3.0,86,19.0,3.0,,3.0,3.0,1,0,0,0,0,0,2010.0,0
11.0,91,40.0,104.0,295.0,,34.0,1,0,0,0,0,0,2013.0,0
1.0,85,8.0,9.0,38.0,7.0,28.0,0,0,0,0,0,0,2012.0,0
5.0,91,16.0,11.0,296.0,3.0,12.0,1,0,0,0,1,0,2014.0,1
5.0,93,27.0,41.0,297.0,3.0,12.0,1,0,0,0,0,0,2009.0,1
1.0,83,38.0,9.0,126.0,7.0,17.0,0,0,0,0,0,0,2012.0,0
1.0,91,38.0,9.0,174.0,9.0,64.0,0,1,0,0,0,0,2015.0,0
10.0,84,10.0,56.0,,6.0,30.0,0,0,0,0,0,0,2013.0,0
1.0,91,32.0,9.0,55.0,12.0,38.0,0,0,0,0,1,0,2016.0,0
7.0,87,38.0,17.0,44.0,,9.0,1,0,0,0,0,0,2005.0,1
5.0,91,,8.0,229.0,3.0,6.0,1,0,0,0,0,0,2015.0,0
1.0,88,40.0,9.0,157.0,,6.0,1,0,0,0,1,0,2011.0,0
3.0,87,7.0,34.0,,3.0,3.0,0,0,0,0,1,0,2010.0,0
6.0,83,13.0,7.0,4.0,6.0,9.0,0,0,0,0,0,0,2013.0,1
6.0,90,25.0,7.0,4.0,6.0,71.0,0,0,0,0,0,0,2013.0,0
8.0,89,15.0,19.0,80.0,6.0,45.0,0,1,0,0,0,0,2014.0,0
1.0,94,135.0,9.0,55.0,,30.0,1,0,0,0,0,0,2005.0,0
1.0,90,50.0,15.0,49.0,11.0,6.0,0,0,0,0,0,0,2013.0,0
1.0,88,80.0,1.0,56.0,1.0,30.0,0,0,0,0,0,0,2013.0,0
7.0,88,20.0,10.0,67.0,,54.0,0,0,0,0,0,0,2010.0,0
1.0,86,12.0,60.0,,1.0,26.0,0,1,0,0,0,1,2016.0,0
5.0,92,19.0,32.0,211.0,3.0,49.0,0,1,0,0,1,0,2013.0,0
1.0,86,20.0,9.0,55.0,12.0,12.0,0,0,0,0,0,0,2013.0,1
1.0,88,25.0,1.0,86.0,11.0,52.0,0,0,0,0,0,0,2008.0,0
1.0,82,32.0,9.0,53.0,12.0,17.0,0,0,0,0,0,1,2010.0,0
7.0,89,78.0,10.0,17.0,8.0,137.0,1,1,0,0,0,0,2014.0,0
5.0,88,25.0,11.0,298.0,3.0,12.0,1,0,0,0,1,0,2013.0,1
14.0,89,25.0,67.0,,16.0,9.0,1,0,0,0,0,0,2013.0,1
1.0,91,26.0,15.0,189.0,11.0,138.0,0,0,0,0,0,0,2012.0,1
1.0,90,62.0,9.0,55.0,12.0,30.0,0,0,0,0,1,0,2012.0,0
9.0,92,28.0,24.0,,13.0,24.0,0,0,0,0,0,1,2015.0,0
8.0,85,14.0,19.0,80.0,6.0,53.0,1,0,0,0,0,0,2012.0,0
1.0,89,21.0,9.0,223.0,12.0,8.0,0,0,0,0,0,0,2014.0,0
7.0,90,36.0,16.0,142.0,8.0,9.0,0,1,0,0,0,0,2010.0,1
7.0,87,25.0,40.0,264.0,8.0,139.0,0,0,0,0,0,0,2010.0,0
7.0,87,12.0,62.0,299.0,8.0,93.0,1,0,0,0,0,0,2011.0,0
7.0,90,45.0,10.0,7.0,,54.0,0,0,0,0,0,0,2007.0,0
1.0,90,85.0,9.0,151.0,12.0,30.0,0,0,0,0,0,0,2012.0,0
6.0,93,50.0,7.0,4.0,6.0,25.0,1,0,0,0,0,0,2013.0,0
1.0,85,20.0,15.0,43.0,11.0,8.0,0,1,0,0,0,0,2010.0,0
1.0,86,36.0,9.0,55.0,,9.0,1,0,0,0,1,0,2006.0,1
8.0,89,14.0,19.0,190.0,6.0,19.0,0,1,0,0,0,0,2012.0,0
5.0,86,24.0,11.0,152.0,3.0,12.0,1,0,0,0,0,0,2015.0,1
5.0,86,,6.0,134.0,3.0,15.0,0,0,0,0,0,0,2011.0,1
1.0,91,50.0,1.0,1.0,1.0,30.0,0,0,0,0,0,0,2011.0,0
6.0,85,10.0,7.0,4.0,6.0,25.0,1,0,0,0,0,0,2010.0,0
7.0,92,92.0,10.0,17.0,,10.0,1,0,0,0,0,0,2001.0,0
1.0,92,80.0,9.0,157.0,12.0,6.0,0,0,0,1,0,0,2014.0,0
7.0,90,50.0,16.0,94.0,8.0,9.0,1,0,0,0,0,0,2010.0,1
7.0,92,90.0,10.0,17.0,,9.0,1,0,0,0,0,0,2003.0,1
1.0,88,33.0,9.0,20.0,9.0,64.0,1,0,0,0,1,0,2014.0,0
1.0,89,25.0,9.0,55.0,,11.0,1,0,1,0,0,0,2012.0,0
1.0,87,30.0,1.0,135.0,11.0,30.0,0,0,0,0,0,0,2010.0,0
20.0,84,13.0,116.0,,13.0,6.0,1,0,0,0,0,0,2008.0,0
1.0,89,35.0,25.0,41.0,13.0,1.0,1,0,0,0,0,0,2011.0,0
5.0,83,17.0,58.0,268.0,5.0,15.0,0,0,0,0,0,0,2009.0,1
5.0,93,32.0,32.0,300.0,3.0,65.0,0,1,0,0,0,0,1995.0,0
7.0,87,85.0,22.0,42.0,8.0,27.0,1,0,0,0,0,0,2012.0,0
5.0,81,10.0,6.0,82.0,6.0,11.0,0,0,0,0,0,0,2001.0,0
1.0,92,49.0,9.0,32.0,,6.0,1,0,0,0,0,1,2010.0,0
1.0,88,20.0,9.0,141.0,7.0,9.0,0,0,0,0,1,0,2014.0,1
1.0,88,26.0,9.0,55.0,,36.0,0,1,0,0,1,0,2010.0,1
10.0,84,20.0,72.0,,6.0,6.0,1,0,0,0,1,1,2008.0,0
7.0,93,65.0,22.0,29.0,8.0,27.0,1,0,0,0,1,0,2009.0,0
7.0,92,64.0,22.0,42.0,8.0,27.0,1,1,1,0,0,0,2012.0,0
1.0,88,42.0,9.0,151.0,12.0,30.0,1,0,0,0,1,0,2010.0,0
1.0,94,35.0,1.0,1.0,11.0,12.0,0,0,0,0,0,1,2008.0,1
5.0,87,15.0,32.0,301.0,3.0,71.0,1,0,0,0,0,0,2014.0,0
5.0,86,,6.0,302.0,3.0,9.0,0,0,0,0,0,0,2011.0,1
14.0,86,,88.0,,16.0,60.0,0,0,0,0,0,0,2013.0,0
5.0,95,105.0,28.0,45.0,3.0,33.0,1,1,0,0,0,0,,1
1.0,83,10.0,9.0,38.0,,1.0,0,0,0,0,1,0,2008.0,0
1.0,94,60.0,9.0,126.0,,6.0,1,0,0,0,0,0,2009.0,0
9.0,92,44.0,69.0,,5.0,24.0,0,0,0,0,0,0,2006.0,0
6.0,88,25.0,7.0,259.0,6.0,25.0,0,0,0,0,0,0,2010.0,0
1.0,91,17.0,9.0,79.0,7.0,26.0,0,1,0,0,0,0,2013.0,0
1.0,90,24.0,9.0,174.0,,8.0,0,0,0,0,1,0,2008.0,0
4.0,87,30.0,38.0,,5.0,6.0,0,0,0,0,0,0,2014.0,0
1.0,90,35.0,9.0,75.0,9.0,8.0,0,0,0,0,0,0,2012.0,0
5.0,94,,32.0,191.0,3.0,26.0,0,0,0,0,0,0,2008.0,0
1.0,88,34.0,9.0,174.0,,96.0,0,0,0,0,0,0,2012.0,0
1.0,84,14.0,25.0,41.0,13.0,41.0,0,0,0,0,1,0,2013.0,0
5.0,84,30.0,41.0,303.0,3.0,12.0,0,0,0,0,0,0,2003.0,1
5.0,93,26.0,41.0,304.0,3.0,63.0,1,0,0,0,0,0,2011.0,0
7.0,91,26.0,10.0,305.0,8.0,140.0,0,1,0,0,0,0,2014.0,0
8.0,83,18.0,19.0,195.0,6.0,53.0,1,0,0,0,0,0,2008.0,0
1.0,90,24.0,9.0,64.0,12.0,28.0,0,0,0,0,0,0,2012.0,0
10.0,86,13.0,72.0,,6.0,6.0,1,0,0,0,0,1,2008.0,0
11.0,84,15.0,29.0,112.0,5.0,9.0,0,0,0,0,0,0,2000.0,1
7.0,88,90.0,10.0,7.0,,54.0,1,0,0,0,0,0,2004.0,0
1.0,93,65.0,9.0,55.0,,18.0,0,0,0,1,0,0,2004.0,1
1.0,90,150.0,9.0,22.0,,30.0,1,0,0,0,0,0,2010.0,0
5.0,86,35.0,8.0,306.0,3.0,8.0,0,1,0,0,0,0,2012.0,0
1.0,91,21.0,9.0,38.0,,33.0,0,0,0,1,1,0,,1
7.0,87,35.0,17.0,44.0,8.0,32.0,1,0,0,0,0,0,2009.0,0
1.0,87,30.0,9.0,157.0,,8.0,0,0,0,0,1,0,2011.0,0
5.0,87,15.0,83.0,307.0,4.0,11.0,1,0,0,0,0,0,2014.0,0
1.0,87,28.0,12.0,308.0,17.0,8.0,0,0,0,0,0,0,2012.0,0
1.0,90,36.0,1.0,1.0,1.0,52.0,0,0,0,0,0,0,2011.0,0
5.0,89,40.0,8.0,309.0,3.0,8.0,0,0,0,0,0,0,2013.0,0
7.0,90,45.0,16.0,94.0,8.0,9.0,1,0,0,0,0,0,2011.0,1
1.0,90,65.0,9.0,221.0,9.0,93.0,1,0,0,0,1,0,2014.0,0
1.0,85,40.0,9.0,237.0,,30.0,1,0,0,0,0,0,2011.0,0
1.0,87,40.0,1.0,86.0,1.0,25.0,0,0,0,0,0,0,2014.0,0
14.0,90,25.0,50.0,,16.0,141.0,1,0,0,0,1,0,2016.0,0
1.0,88,22.0,1.0,1.0,1.0,28.0,1,0,0,0,0,0,0.0,0
7.0,90,26.0,10.0,196.0,8.0,9.0,1,0,0,0,0,0,2011.0,1
1.0,85,18.0,9.0,249.0,11.0,17.0,0,0,0,0,0,0,1998.0,0
1.0,84,10.0,9.0,38.0,,30.0,0,0,0,0,1,0,2010.0,0
1.0,87,18.0,9.0,177.0,9.0,6.0,1,0,0,0,0,0,2014.0,0
1.0,86,32.0,9.0,310.0,12.0,1.0,1,0,0,0,0,0,2013.0,0
1.0,84,25.0,9.0,33.0,,30.0,1,0,0,0,1,0,2005.0,0
5.0,90,25.0,11.0,107.0,3.0,12.0,0,0,0,0,0,0,2010.0,1
1.0,86,21.0,9.0,32.0,12.0,6.0,0,0,0,0,0,0,2012.0,0
1.0,91,75.0,9.0,174.0,,1.0,0,0,0,0,0,0,2009.0,0
1.0,84,23.0,9.0,38.0,,9.0,0,0,0,0,1,0,2012.0,1
1.0,86,35.0,1.0,1.0,11.0,71.0,1,0,0,0,0,1,2007.0,0
1.0,87,35.0,1.0,1.0,11.0,30.0,0,0,0,0,0,0,2008.0,0
7.0,90,67.0,99.0,240.0,8.0,18.0,0,0,0,1,0,0,2006.0,1
5.0,92,32.0,6.0,311.0,3.0,11.0,1,0,1,0,0,0,2016.0,0
14.0,90,20.0,67.0,,3.0,60.0,0,0,0,0,0,0,2009.0,0
1.0,84,8.0,9.0,38.0,7.0,31.0,0,0,0,0,0,1,2014.0,0
5.0,86,20.0,37.0,71.0,3.0,24.0,0,0,0,0,0,0,2012.0,0
1.0,93,45.0,9.0,50.0,12.0,8.0,0,0,0,0,0,0,2012.0,0
1.0,85,44.0,15.0,312.0,11.0,9.0,1,0,0,0,0,0,2007.0,1
5.0,88,,8.0,229.0,3.0,6.0,0,0,0,0,0,0,2008.0,0
14.0,92,45.0,57.0,,16.0,60.0,0,1,0,0,1,0,2015.0,0
1.0,82,14.0,9.0,85.0,,26.0,0,1,0,0,0,0,2012.0,0
5.0,89,18.0,58.0,124.0,5.0,15.0,1,0,0,0,0,0,2009.0,1
7.0,87,17.0,16.0,313.0,,14.0,0,1,0,0,0,0,2010.0,0
10.0,83,17.0,105.0,,6.0,26.0,0,0,0,0,0,0,2012.0,0
5.0,90,35.0,18.0,314.0,3.0,142.0,0,0,0,0,0,1,2010.0,1
1.0,89,50.0,9.0,78.0,9.0,8.0,0,1,0,0,0,0,2012.0,0
8.0,84,8.0,19.0,23.0,6.0,53.0,0,0,0,0,0,0,2000.0,0
6.0,86,18.0,7.0,4.0,6.0,25.0,1,0,0,0,0,0,2006.0,0
7.0,87,24.0,40.0,315.0,8.0,143.0,1,0,0,0,1,0,2013.0,0
5.0,90,30.0,6.0,3.0,3.0,11.0,1,0,0,0,0,0,2014.0,0
1.0,88,37.0,1.0,35.0,1.0,1.0,1,0,0,0,0,0,2011.0,0
3.0,85,22.0,3.0,,3.0,3.0,0,0,0,0,1,0,2005.0,0
7.0,94,120.0,10.0,165.0,,9.0,0,0,0,0,0,0,2007.0,1
1.0,86,32.0,12.0,10.0,,144.0,1,0,0,0,0,0,2010.0,0
7.0,87,27.0,10.0,17.0,8.0,9.0,1,0,0,0,0,0,2014.0,1
1.0,84,20.0,1.0,1.0,11.0,1.0,1,0,0,0,0,0,2005.0,0
14.0,94,60.0,68.0,,16.0,60.0,0,0,0,0,0,0,2015.0,0
5.0,88,25.0,11.0,173.0,3.0,12.0,1,0,0,0,0,0,2014.0,1
7.0,92,31.0,10.0,160.0,8.0,9.0,1,0,0,0,0,0,2011.0,1
1.0,87,30.0,9.0,277.0,9.0,17.0,0,0,0,0,0,0,2011.0,0
1.0,86,22.0,15.0,43.0,,6.0,0,0,0,0,0,0,1999.0,0
1.0,86,22.0,9.0,32.0,12.0,8.0,0,1,0,0,0,0,2014.0,0
1.0,88,44.0,9.0,310.0,12.0,30.0,1,0,0,0,0,0,2011.0,0
5.0,92,115.0,8.0,104.0,3.0,8.0,0,1,0,0,0,0,2005.0,0
10.0,84,23.0,78.0,,6.0,30.0,1,0,0,0,0,0,2015.0,0
9.0,86,13.0,117.0,,13.0,24.0,0,0,0,0,1,0,2012.0,0
5.0,88,19.0,11.0,296.0,3.0,12.0,0,0,0,0,0,0,2015.0,1
5.0,95,34.0,37.0,71.0,16.0,24.0,0,0,0,0,0,0,2013.0,0
1.0,86,55.0,9.0,20.0,,1.0,0,0,0,0,0,0,2008.0,0
1.0,90,49.0,9.0,131.0,12.0,71.0,1,0,0,0,0,0,2012.0,0
1.0,86,25.0,9.0,55.0,,26.0,0,0,0,0,0,0,2012.0,0
1.0,92,55.0,9.0,78.0,9.0,6.0,1,0,0,0,1,0,2013.0,0
1.0,95,70.0,9.0,50.0,12.0,6.0,1,0,1,0,0,0,2014.0,0
1.0,90,17.0,25.0,41.0,13.0,24.0,0,1,0,0,0,0,2013.0,0
1.0,92,48.0,9.0,50.0,,6.0,1,0,0,0,0,0,2009.0,0
1.0,90,25.0,9.0,116.0,7.0,64.0,0,0,0,0,1,0,2013.0,0
5.0,92,25.0,41.0,122.0,3.0,25.0,1,0,0,0,1,0,2014.0,0
5.0,87,20.0,32.0,316.0,3.0,26.0,1,0,0,0,0,0,2015.0,0
5.0,86,18.0,11.0,206.0,3.0,88.0,0,1,0,0,0,0,2014.0,1
5.0,92,100.0,11.0,166.0,3.0,12.0,0,0,0,0,1,0,2000.0,1
1.0,84,10.0,9.0,177.0,,8.0,0,0,0,0,0,1,2008.0,0
11.0,85,10.0,97.0,238.0,5.0,30.0,0,0,0,0,0,0,2013.0,0
5.0,93,53.0,8.0,229.0,3.0,6.0,0,0,0,0,0,0,2015.0,0
1.0,86,90.0,9.0,317.0,,30.0,1,0,0,0,0,0,2004.0,0
1.0,91,28.0,1.0,56.0,1.0,30.0,1,0,0,0,0,0,2013.0,0
8.0,87,35.0,19.0,190.0,6.0,19.0,0,0,0,0,0,0,2009.0,0
1.0,86,48.0,9.0,55.0,,43.0,0,0,0,0,0,0,2005.0,0
1.0,87,32.0,1.0,1.0,11.0,30.0,0,0,0,0,0,0,2006.0,0
7.0,87,19.0,16.0,72.0,8.0,14.0,0,1,0,0,0,1,,0
1.0,89,27.0,15.0,189.0,11.0,64.0,0,0,0,0,1,0,2010.0,0
14.0,93,35.0,66.0,,16.0,36.0,0,0,0,0,0,0,2013.0,1
1.0,90,17.0,15.0,43.0,11.0,48.0,0,0,0,0,0,0,2012.0,0
1.0,89,16.0,1.0,1.0,11.0,36.0,0,0,0,0,0,0,2007.0,1
5.0,84,48.0,28.0,45.0,,33.0,0,0,0,0,0,1,,1
7.0,84,,16.0,318.0,,9.0,1,0,0,0,0,0,2006.0,1
6.0,86,17.0,7.0,259.0,6.0,8.0,0,0,0,0,0,0,2007.0,0
5.0,84,10.0,11.0,152.0,3.0,12.0,1,0,0,0,1,0,2010.0,1
1.0,91,40.0,1.0,135.0,1.0,30.0,0,0,0,0,0,0,0.0,0
7.0,86,15.0,40.0,138.0,,31.0,0,0,0,0,0,1,2006.0,0
1.0,92,21.0,9.0,20.0,9.0,17.0,1,0,0,0,0,0,2011.0,0
7.0,87,21.0,40.0,315.0,8.0,139.0,0,1,0,0,0,0,2014.0,0
10.0,86,14.0,118.0,,6.0,30.0,1,0,0,0,0,0,2005.0,0
1.0,87,15.0,9.0,55.0,,49.0,0,1,0,0,1,0,2009.0,0
1.0,88,23.0,1.0,1.0,11.0,53.0,1,0,0,0,0,0,2010.0,0
7.0,91,55.0,10.0,7.0,,54.0,0,0,0,0,0,0,2006.0,0
5.0,95,60.0,11.0,168.0,3.0,12.0,1,0,0,0,1,0,2014.0,1
1.0,87,15.0,25.0,41.0,13.0,24.0,0,0,0,0,1,0,2007.0,0
10.0,90,19.0,72.0,,6.0,6.0,0,0,0,0,0,0,2014.0,0
16.0,88,20.0,119.0,,6.0,63.0,0,0,0,0,0,0,2013.0,0
1.0,91,45.0,9.0,75.0,9.0,6.0,0,0,0,0,0,0,2013.0,0
1.0,84,15.0,9.0,151.0,,26.0,0,1,0,0,0,1,2007.0,0
1.0,94,110.0,9.0,55.0,,30.0,0,0,0,0,1,0,2007.0,0
1.0,87,22.0,9.0,151.0,,10.0,1,1,1,0,1,0,2009.0,0
1.0,92,55.0,9.0,319.0,9.0,145.0,1,0,0,0,0,0,2013.0,1
7.0,85,15.0,40.0,103.0,,8.0,0,0,0,0,0,0,2007.0,0
1.0,88,35.0,9.0,131.0,,9.0,1,0,0,0,0,0,2004.0,1
8.0,91,50.0,19.0,195.0,6.0,53.0,1,0,0,0,0,0,2010.0,0
23.0,90,15.0,120.0,,15.0,146.0,1,0,0,0,0,0,2013.0,0
5.0,91,33.0,11.0,320.0,3.0,12.0,0,0,0,0,0,0,2015.0,1
6.0,83,10.0,7.0,259.0,6.0,26.0,0,0,0,0,0,0,2007.0,0
7.0,88,24.0,31.0,139.0,8.0,147.0,1,0,0,0,1,0,2011.0,0
1.0,90,72.0,9.0,50.0,12.0,6.0,1,0,0,0,1,0,2012.0,0
1.0,84,30.0,9.0,169.0,12.0,9.0,0,0,0,0,0,1,2006.0,1
7.0,85,,22.0,321.0,8.0,148.0,0,1,0,0,0,0,2015.0,0
2.0,87,21.0,2.0,,4.0,2.0,1,0,0,0,0,0,2011.0,0
