country,points,price,province,region_1,taster_name,variety,is_red,is_white,is_rose,is_sparkling,is_dry,is_sweet,year,is_blend
US,83,42.0,California,Paso Robles,,Grenache,1,0,0,0,1,0,2012.0,0
US,87,26.0,California,Russian River Valley,,Pinot Grigio,0,0,0,0,0,1,2007.0,0
Portugal,94,70.0,Bairrada,,Roger Voss,Portuguese Red,1,1,0,0,0,0,2012.0,0
US,89,33.0,Washington,Columbia Valley (WA),Paul Gregutt,Rhône-style Red Blend,1,0,0,0,0,0,2011.0,1
Australia,86,60.0,South Australia,Padthaway,Joe Czerwinski,Shiraz,0,0,0,0,0,0,2006.0,0
Italy,90,,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,0,1,1,0,0,0,2011.0,0
US,92,40.0,California,Russian River Valley,,Chardonnay,0,0,0,0,0,0,2008.0,0
US,87,65.0,California,Alexander Valley,,Cabernet Sauvignon,0,0,0,0,0,0,2006.0,0
US,88,39.0,Washington,Horse Heaven Hills,Paul Gregutt,Cabernet Sauvignon,1,0,0,0,0,0,2009.0,0
US,87,14.0,California,Santa Barbara County,Matt Kettmann,Chardonnay,0,0,0,0,1,0,2014.0,0
US,89,25.0,California,Paso Robles,Matt Kettmann,Roussanne,0,1,0,0,0,0,2013.0,0
France,86,14.0,Languedoc-Roussillon,Pays d'Oc,Lauren Buzzeo,Rosé,1,1,1,0,0,1,2015.0,0
US,85,21.0,Washington,Columbia Valley (WA),Paul Gregutt,Cabernet Sauvignon,0,0,0,0,0,0,1997.0,0
US,83,20.0,America,,Sean P. Sullivan,Pinot Grigio,0,0,0,0,1,0,,0
Portugal,93,40.0,Douro,,Roger Voss,Portuguese Red,0,0,0,0,0,0,2013.0,0
Italy,89,30.0,Veneto,Soave Classico Superiore,Joe Czerwinski,White Blend,1,0,0,0,0,0,2000.0,1
US,86,18.0,California,Mendocino,Jim Gordon,Sangiovese,1,0,0,0,1,0,2013.0,0
US,85,55.0,California,Napa Valley,,Bordeaux-style Red Blend,1,0,0,0,1,0,2009.0,1
US,89,45.0,California,Russian River Valley,,Syrah,1,0,0,0,0,0,2005.0,0
Italy,86,13.0,Central Italy,Montepulciano d'Abruzzo Cerasuolo,,Rosé,0,1,1,0,0,0,2009.0,0
US,87,52.0,California,Livermore Valley,Jim Gordon,Cabernet Sauvignon,0,0,0,0,0,0,2013.0,0
US,87,24.0,California,Paso Robles,Matt Kettmann,Albariño,0,0,0,0,1,0,2013.0,0
South Africa,90,36.0,Stellenbosch,,Lauren Buzzeo,Pinotage,1,0,0,0,0,0,2010.0,0
Chile,87,13.0,Maipo Valley,,Michael Schachner,Cabernet Sauvignon,0,0,0,0,0,0,2013.0,0
US,84,20.0,California,Stags Leap District,Virginie Boone,Cabernet Sauvignon,1,0,0,0,0,0,2014.0,0
US,87,13.0,California,Central Coast,,Sauvignon Blanc,0,1,0,0,0,0,2006.0,0
Germany,93,42.0,Pfalz,,Anna Lee C. Iijima,Pinot Noir,1,0,0,0,0,0,2011.0,0
US,87,32.0,California,Paso Robles,,Cabernet Sauvignon,1,0,0,0,0,0,2010.0,0
South Africa,87,11.0,Coastal Region,,Susan Kostrzewa,Cabernet Sauvignon,1,0,0,0,0,0,2004.0,0
South Africa,91,30.0,Simonsberg-Stellenbosch,,Lauren Buzzeo,Bordeaux-style Red Blend,1,0,0,0,0,1,2010.0,1
Spain,87,12.0,Northern Spain,Rioja,Michael Schachner,Rosado,1,0,0,0,0,0,2014.0,0
Spain,91,52.0,Catalonia,Priorat,Michael Schachner,Red Blend,1,0,0,0,0,0,2005.0,1
US,89,25.0,California,Shenandoah Valley (CA),Jim Gordon,Grenache Blanc,0,0,0,0,0,0,2016.0,0
Chile,89,16.0,Elqui Valley,,Michael Schachner,Red Blend,0,0,0,0,0,0,2013.0,1
Italy,86,90.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,0,0,0,0,0,0,2007.0,0
Spain,82,17.0,Catalonia,Montsant,Michael Schachner,Garnacha Blanca,0,0,0,0,0,0,2013.0,0
Italy,90,,Veneto,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,Glera,0,1,0,0,0,0,2014.0,0
France,91,,Bordeaux,Moulis-en-Médoc,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2010.0,1
Italy,86,15.0,Central Italy,Sangiovese di Romagna Superiore,,Sangiovese,0,0,0,0,0,0,2011.0,0
Italy,86,,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,0,0,0,0,0,0,2004.0,0
Italy,87,18.0,Northeastern Italy,Collio,Kerin O’Keefe,Pinot Grigio,0,0,0,0,0,0,2014.0,0
France,84,13.0,Rhône Valley,Côtes du Rhône,Joe Czerwinski,Rhône-style Red Blend,0,0,0,0,0,0,2009.0,1
Spain,88,19.0,Northern Spain,Rioja,Michael Schachner,Tempranillo,1,0,0,0,1,0,2008.0,0
US,94,62.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,1,0,1,0,0,0,2014.0,0
South Africa,88,15.0,Stellenbosch,,Susan Kostrzewa,Merlot,0,0,0,0,0,0,2007.0,0
US,86,25.0,California,El Dorado,,Cabernet Sauvignon,0,0,0,0,0,0,1999.0,0
Portugal,91,25.0,Península de Setúbal,,Roger Voss,Merlot,1,0,0,0,0,0,2010.0,0
Italy,86,18.0,Northeastern Italy,Colli Orientali del Friuli,,Ribolla Gialla,0,0,0,0,0,0,2010.0,0
US,88,70.0,California,Napa Valley,Virginie Boone,Cabernet Sauvignon,1,0,0,0,0,0,2013.0,0
Portugal,90,15.0,Tejo,,Roger Voss,Portuguese White,0,0,0,0,0,0,2013.0,0
US,90,55.0,California,Anderson Valley,Virginie Boone,Pinot Noir,0,0,0,0,0,0,2011.0,0
US,86,12.0,California,California,Jim Gordon,Moscato,0,0,0,0,0,1,2015.0,0
Italy,88,,Piedmont,Barbera d'Asti Superiore Nizza,,Barbera,0,0,0,0,0,0,2005.0,0
France,91,18.0,Beaujolais,Moulin-à-Vent,Roger Voss,Gamay,0,0,0,0,0,0,2010.0,0
US,83,20.0,California,Lodi,,Merlot,0,0,0,0,0,1,1999.0,0
Italy,93,65.0,Tuscany,Toscana,,Sangiovese,0,0,0,0,0,0,2007.0,0
US,91,35.0,Washington,Red Mountain,Sean P. Sullivan,Counoise,0,0,0,0,0,0,2014.0,0
US,84,13.0,California,Central Coast,,Cabernet Sauvignon,0,0,0,0,1,0,2012.0,0
US,85,15.0,Washington,Wahluke Slope,Sean P. Sullivan,Rosé,0,0,0,0,0,1,2012.0,0
Italy,87,30.0,Tuscany,Chianti Classico,Kerin O’Keefe,Red Blend,1,0,0,0,0,0,2011.0,1
Spain,89,20.0,Galicia,Rías Baixas,Michael Schachner,Albariño,0,0,0,0,0,0,2016.0,0
US,90,20.0,California,Chalk Hill,,Chardonnay,0,0,0,0,1,0,2010.0,0
France,82,,Bordeaux,Bordeaux Rosé,Roger Voss,Rosé,0,0,0,0,0,0,2014.0,0
Spain,83,20.0,Northern Spain,Vino de la Tierra de Castilla y León,Michael Schachner,Prieto Picudo,0,0,0,0,0,0,2010.0,0
Portugal,89,9.0,Douro,,Roger Voss,Portuguese Red,0,0,0,0,0,0,2013.0,0
France,89,14.0,Alsace,Alsace,Anne Krebiehl MW,Riesling,0,0,0,0,1,0,2014.0,0
Spain,90,20.0,Northern Spain,Rioja,Michael Schachner,Tempranillo Blend,0,0,0,0,0,0,2009.0,1
France,93,48.0,Alsace,Alsace,Roger Voss,Gewürztraminer,0,0,0,0,0,0,2012.0,0
New Zealand,89,20.0,Marlborough,,Joe Czerwinski,Sauvignon Blanc,0,1,0,0,0,0,2008.0,0
US,87,40.0,California,Napa Valley,,Cabernet Sauvignon,0,0,0,0,0,0,2009.0,0
US,85,20.0,New York,Finger Lakes,Lauren Buzzeo,Chardonnay,0,0,0,0,0,0,2007.0,0
Argentina,87,15.0,Mendoza Province,La Consulta,Michael Schachner,Cabernet Franc,1,0,0,0,0,0,2016.0,0
US,84,29.0,Virginia,Virginia,,Cabernet Franc,0,0,0,0,0,0,2011.0,0
France,92,35.0,Loire Valley,Sancerre,Roger Voss,Sauvignon Blanc,0,0,0,0,0,0,2015.0,0
US,90,50.0,California,Green Valley,,Pinot Noir,1,0,0,0,1,0,2008.0,0
US,83,20.0,California,Central Coast,,Cabernet Sauvignon,0,0,0,0,0,1,2009.0,0
US,87,14.0,California,California,Jim Gordon,Sparkling Blend,0,0,0,0,0,1,,1
US,86,10.0,California,California,Jim Gordon,Red Blend,0,0,0,0,0,1,2014.0,1
Portugal,91,,Port,,Roger Voss,Port,1,0,0,0,1,0,2011.0,0
France,93,391.0,Rhône Valley,Côte Rôtie,Joe Czerwinski,Syrah,0,0,0,0,0,0,2013.0,0
US,84,13.0,California,Atlas Peak,,Chardonnay,0,0,0,0,0,0,2010.0,0
France,87,30.0,Alsace,Alsace,,Pinot Blanc,0,0,0,0,0,0,2007.0,0
Germany,94,70.0,Mosel,,Anna Lee C. Iijima,Riesling,0,0,0,0,0,1,2014.0,0
US,88,50.0,California,Russian River Valley,,Chardonnay,0,0,0,0,0,1,2011.0,0
US,88,25.0,California,Russian River Valley,Virginie Boone,Petite Sirah,1,0,0,0,0,0,2013.0,0
New Zealand,92,20.0,Marlborough,,Joe Czerwinski,Sauvignon Blanc,0,0,0,0,0,0,2011.0,0
US,90,30.0,California,Sierra Foothills,Jim Gordon,Pinot Noir,1,0,0,0,1,0,2013.0,0
US,82,22.0,Idaho,,Sean P. Sullivan,Tempranillo,0,0,0,0,0,0,2012.0,0
Italy,89,60.0,Tuscany,Chianti Classico,Kerin O’Keefe,Red Blend,1,0,0,0,0,0,2011.0,1
Spain,85,11.0,Northern Spain,Rioja,Michael Schachner,Tempranillo-Garnacha,0,0,0,0,1,0,2008.0,1
US,91,48.0,California,Alexander Valley,Virginie Boone,Bordeaux-style Red Blend,0,0,0,0,0,0,2013.0,1
France,92,30.0,Burgundy,Pouilly-Fuissé,Roger Voss,Chardonnay,0,0,0,0,0,0,2013.0,0
US,90,28.0,California,Livermore Valley,Jim Gordon,Petite Sirah,0,0,0,0,0,0,2011.0,0
France,89,22.0,Bordeaux,Blaye Côtes de Bordeaux,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2015.0,1
Croatia,88,20.0,Istria,,Anna Lee C. Iijima,Malvasia,0,1,0,0,0,1,2009.0,0
Argentina,85,18.0,Other,Neuquén,Michael Schachner,Pinot Noir,0,0,0,0,0,0,2015.0,0
Spain,93,115.0,Andalucia,Jerez,Michael Schachner,Sherry,0,0,0,0,1,0,0.0,0
US,90,40.0,California,Napa Valley,,Bordeaux-style Red Blend,0,0,0,0,1,0,2005.0,1
US,88,25.0,Washington,Red Mountain,Paul Gregutt,Sauvignon Blanc-Semillon,0,1,0,0,0,0,2012.0,1
Chile,90,25.0,Colchagua Valley,,Michael Schachner,Syrah,1,0,0,0,0,0,2007.0,0
US,90,22.0,California,Sierra Foothills,Jim Gordon,Cabernet Sauvignon,0,0,0,0,0,0,2012.0,0
US,89,25.0,California,Russian River Valley,Virginie Boone,Pinot Noir,0,0,0,0,0,0,2014.0,0
US,88,40.0,California,Napa Valley,,Sauvignon Blanc,0,1,0,0,0,1,2011.0,0
France,92,65.0,Burgundy,Pouilly-Fuissé,Roger Voss,Chardonnay,0,0,0,0,0,0,2014.0,0
US,86,32.0,California,Oak Knoll District,Virginie Boone,Chardonnay,0,0,0,0,0,0,2014.0,0
Italy,88,18.0,Northeastern Italy,Collio,,Chardonnay,0,0,1,0,0,0,2009.0,0
Italy,85,15.0,Piedmont,Langhe,,Nebbiolo,0,0,0,0,0,0,2009.0,0
France,90,20.0,Provence,Côtes de Provence,Roger Voss,Rosé,1,1,0,0,0,0,2016.0,0
Italy,85,8.0,Northeastern Italy,Trentino,Joe Czerwinski,Chardonnay,0,0,0,0,0,0,2002.0,0
US,89,44.0,California,Temecula Valley,,Syrah,0,0,0,0,0,0,2006.0,0
Italy,88,20.0,Tuscany,Chianti Classico,Kerin O’Keefe,Sangiovese,1,0,0,0,0,0,2012.0,0
France,85,14.0,Rhône Valley,Côtes du Rhône,Joe Czerwinski,Rhône-style Red Blend,0,0,0,0,0,0,2008.0,1
US,89,32.0,California,Santa Cruz Mountains,Matt Kettmann,Chardonnay,0,0,0,0,0,0,2014.0,0
Portugal,92,25.0,Douro,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2007.0,0
Portugal,90,15.0,Dão,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2014.0,0
US,90,48.0,Washington,Columbia Valley (WA),Paul Gregutt,Cabernet Sauvignon,1,0,0,0,0,0,2011.0,0
France,87,30.0,Bordeaux,Haut-Médoc,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2012.0,1
Portugal,86,,Douro,,Roger Voss,Portuguese White,0,0,0,0,0,0,2010.0,0
Chile,82,7.0,Curicó Valley,,Michael Schachner,Pinot Grigio,0,0,0,0,0,0,2014.0,0
US,87,48.0,New York,North Fork of Long Island,Anna Lee C. Iijima,Merlot,1,0,0,0,0,1,2008.0,0
France,88,25.0,Loire Valley,Saumur-Champigny,Roger Voss,Cabernet Franc,1,0,0,0,0,0,2012.0,0
US,88,28.0,Oregon,Columbia Valley (OR),Paul Gregutt,Tempranillo,1,0,0,0,0,0,2009.0,0
US,93,32.0,California,Santa Cruz Mountains,Matt Kettmann,Chardonnay,0,0,0,0,0,0,2015.0,0
Austria,88,11.0,Niederösterreich,,Anne Krebiehl MW,Grüner Veltliner,0,0,0,0,1,0,2016.0,0
US,86,17.0,California,Santa Maria Valley,Matt Kettmann,Pinot Blanc,0,0,0,0,0,0,2014.0,0
Italy,94,58.0,Tuscany,Toscana,,Red Blend,0,0,0,0,0,0,2007.0,1
Chile,92,30.0,Apalta,,Michael Schachner,Mourvèdre,0,0,0,0,0,0,2011.0,0
New Zealand,86,18.0,Marlborough,,Joe Czerwinski,Grüner Veltliner,0,0,0,0,0,0,2015.0,0
US,87,15.0,California,California,Jim Gordon,Pinot Noir,1,0,0,0,0,0,2014.0,0
US,88,87.0,California,Paso Robles,Matt Kettmann,Cabernet Sauvignon,1,0,0,0,0,0,2012.0,0
Italy,88,50.0,Northeastern Italy,Trento,Kerin O’Keefe,Sparkling Blend,0,0,0,0,1,0,2007.0,1
France,95,65.0,Champagne,Champagne,Roger Voss,Champagne Blend,0,0,0,0,0,0,2008.0,1
US,92,55.0,Washington,Columbia Valley (WA),Paul Gregutt,Syrah,0,0,0,0,0,0,2004.0,0
France,94,169.0,Champagne,Champagne,Roger Voss,Champagne Blend,1,0,0,0,0,0,,1
Italy,94,106.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,0,0,0,0,0,0,2007.0,0
Italy,87,14.0,Southern Italy,Fiano di Avellino,,Fiano,0,1,0,0,0,0,2010.0,0
US,86,15.0,California,North Coast,Jim Gordon,Cabernet Sauvignon,1,0,0,0,0,0,2013.0,0
Italy,86,16.0,Southern Italy,Taburno,,Greco,0,0,0,0,0,1,2007.0,0
Australia,88,17.0,South Australia,Barossa Valley,,Shiraz,0,0,0,0,1,0,2015.0,0
US,88,36.0,Washington,Horse Heaven Hills,Paul Gregutt,Rhône-style Red Blend,0,0,0,0,0,1,2008.0,1
US,87,49.0,California,Napa Valley,,Bordeaux-style Red Blend,1,0,0,0,0,1,2010.0,1
US,89,18.0,California,Lodi,,Syrah,1,0,0,0,1,0,2007.0,0
US,88,30.0,Washington,Red Mountain,Paul Gregutt,Syrah,0,0,0,0,0,0,2006.0,0
Italy,90,,Piedmont,Barolo,,Nebbiolo,0,0,1,0,1,0,2008.0,0
US,86,55.0,California,Napa Valley,,Cabernet Sauvignon,0,0,0,0,1,0,2011.0,0
Mexico,86,39.0,Valle de Guadalupe,,Michael Schachner,Cabernet Franc,0,0,0,0,0,1,2011.0,0
Australia,85,16.0,South Australia,Barossa,Joe Czerwinski,Riesling,0,0,0,0,0,0,2010.0,0
Italy,87,20.0,Southern Italy,Terra degli Osci,,Greco,0,0,0,0,0,0,2007.0,0
US,86,25.0,California,Sonoma Coast,,Chardonnay,0,0,0,0,0,0,2009.0,0
US,95,58.0,California,Anderson Valley,Jim Gordon,Pinot Noir,1,0,0,0,0,0,2014.0,0
US,87,14.0,California,Shenandoah Valley (CA),Jim Gordon,Sauvignon Blanc,0,1,0,0,0,0,2013.0,0
Italy,90,65.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,1,0,0,0,0,0,2012.0,0
Italy,93,60.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,0,0,0,0,0,0,2013.0,0
US,83,25.0,California,California,Jim Gordon,Cabernet Sauvignon,0,0,0,0,0,1,2014.0,0
US,85,15.0,California,Central Coast,,Cabernet Sauvignon,0,0,0,0,0,0,2011.0,0
South Africa,87,23.0,Swartland,,Susan Kostrzewa,Pinotage,1,0,0,0,0,0,2005.0,0
Italy,90,50.0,Tuscany,Brunello di Montalcino,Kerin O’Keefe,Sangiovese,1,0,0,0,0,0,2012.0,0
France,86,24.0,Provence,Les Baux de Provence,Roger Voss,White Blend,0,0,0,0,0,0,2012.0,1
France,88,14.0,Alsace,Alsace,Roger Voss,Pinot Blanc,0,0,0,0,0,0,2010.0,0
US,89,28.0,Washington,Wahluke Slope,Sean P. Sullivan,Rhône-style Red Blend,1,0,0,0,0,0,2011.0,1
US,87,13.0,California,Contra Costa County,Jim Gordon,Rosé,0,0,1,0,0,0,2016.0,0
France,87,20.0,Bordeaux,Bordeaux Supérieur,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2014.0,1
US,91,35.0,California,Yorkville Highlands,,Red Blend,1,0,0,0,1,0,2009.0,1
US,89,18.0,California,El Dorado,Virginie Boone,Grenache,0,0,0,0,0,0,2011.0,0
US,88,49.0,California,Green Valley,Virginie Boone,Pinot Noir,0,0,0,0,0,0,2012.0,0
Portugal,90,22.0,Alentejano,,Roger Voss,Portuguese Red,0,0,0,0,0,0,2014.0,0
Chile,89,15.0,Cachapoal Valley,,Michael Schachner,Cabernet Sauvignon,1,0,0,0,0,0,2012.0,0
France,92,43.0,Champagne,Champagne,,Champagne Blend,0,0,0,0,1,0,,1
France,88,43.0,Burgundy,Pouilly-Fuissé,Roger Voss,Chardonnay,0,0,0,0,0,0,2014.0,0
France,90,27.0,Alsace,Alsace,Anne Krebiehl MW,Riesling,0,0,0,0,1,0,2015.0,0
France,88,18.0,Bordeaux,Blaye Côtes de Bordeaux,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2011.0,1
US,90,22.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,1,0,0,0,0,0,2015.0,0
Portugal,91,27.0,Douro,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2012.0,0
Australia,87,18.0,South Australia,Adelaide Hills,Joe Czerwinski,Sauvignon Blanc,0,0,0,0,0,0,2014.0,0
France,89,59.0,Burgundy,Pommard,Roger Voss,Pinot Noir,0,0,0,0,0,0,2008.0,0
Italy,91,30.0,Sicily & Sardinia,Etna,,Nerello Mascalese,0,0,0,0,0,0,2007.0,0
Italy,86,25.0,Southern Italy,Salento,Kerin O’Keefe,Primitivo,0,0,0,0,0,0,2012.0,0
US,90,45.0,Washington,Yakima Valley,Sean P. Sullivan,Cabernet Sauvignon,0,0,0,0,0,0,2014.0,0
US,94,70.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,1,0,0,0,0,1,2014.0,0
US,89,35.0,Virginia,Monticello,Alexander Peartree,Tannat,0,0,0,0,0,0,2012.0,0
France,87,24.0,Languedoc-Roussillon,Banyuls,Lauren Buzzeo,Grenache,0,0,0,0,1,1,2009.0,0
Spain,83,13.0,Central Spain,Valdepeñas,Michael Schachner,Tempranillo,1,0,0,0,0,0,2009.0,0
Italy,90,38.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,0,0,1,0,0,0,2012.0,0
US,86,35.0,California,Napa Valley,,Chardonnay,0,0,0,0,0,1,2008.0,0
US,94,70.0,California,Russian River Valley,Virginie Boone,Pinot Noir,1,0,0,0,0,0,2013.0,0
US,90,48.0,California,Santa Maria Valley,Matt Kettmann,Pinot Noir,0,0,0,0,0,0,2013.0,0
New Zealand,90,15.0,Marlborough,,Joe Czerwinski,Pinot Gris,0,0,0,0,0,0,2013.0,0
France,84,23.0,Alsace,Alsace,,Riesling,0,0,0,0,0,0,2004.0,0
US,93,85.0,California,Napa Valley,Virginie Boone,Cabernet Sauvignon,1,0,0,0,0,0,2012.0,0
Portugal,90,28.0,Dão,,Roger Voss,Portuguese White,0,0,0,0,0,0,2015.0,0
US,83,34.0,California,Alexander Valley,Virginie Boone,Merlot,0,0,0,0,0,0,2014.0,0
US,87,18.0,California,Napa Valley,,Sauvignon Blanc,0,1,0,0,0,0,2000.0,0
Italy,88,30.0,Tuscany,Chianti Classico,Kerin O’Keefe,Red Blend,1,1,0,0,0,0,2012.0,1
Italy,90,59.0,Southern Italy,Taurasi,,Aglianico,0,0,0,0,0,0,2007.0,0
France,84,,Loire Valley,Muscadet Sèvre et Maine,Roger Voss,Melon,0,0,0,0,0,0,2014.0,0
US,90,36.0,California,Happy Canyon of Santa Barbara,Matt Kettmann,Sauvignon Blanc,0,1,0,0,0,0,2014.0,0
Germany,88,12.0,Mosel,,Anna Lee C. Iijima,Riesling,0,0,0,0,1,0,2014.0,0
Italy,86,19.0,Northeastern Italy,Alto Adige,,Müller-Thurgau,0,0,0,0,0,0,2010.0,1
US,86,34.0,California,Rutherford,,Merlot,0,0,0,0,1,0,2009.0,0
France,89,25.0,Loire Valley,Touraine,Roger Voss,Sauvignon Blanc,0,0,0,0,0,0,2016.0,0
France,89,62.0,Burgundy,Pernand-Vergelesses,Roger Voss,Chardonnay,0,0,0,0,0,0,2015.0,0
Italy,86,24.0,Tuscany,Toscana,Kerin O’Keefe,Red Blend,1,0,0,0,1,0,2014.0,1
France,90,,Bordeaux,Margaux,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2012.0,1
US,92,50.0,California,Santa Lucia Highlands,Matt Kettmann,Pinot Noir,0,0,0,0,0,0,2014.0,0
Spain,87,15.0,Northern Spain,Rioja,Michael Schachner,Tempranillo,1,0,0,0,0,0,2012.0,0
US,92,50.0,California,Napa Valley,,Red Blend,1,0,0,0,1,1,2008.0,1
US,87,17.0,Oregon,Oregon,Paul Gregutt,Pinot Gris,0,0,0,0,0,0,2008.0,0
US,86,25.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,0,0,0,0,0,0,2011.0,0
US,93,70.0,California,Oakville,,Cabernet Sauvignon,1,0,0,0,0,0,2007.0,0
US,92,55.0,California,Santa Cruz Mountains,Matt Kettmann,Pinot Noir,1,0,0,0,0,0,2013.0,0
US,91,35.0,Washington,Red Mountain,Paul Gregutt,Syrah,0,0,0,0,0,0,2007.0,0
Spain,88,27.0,Northern Spain,Rioja,Michael Schachner,White Blend,0,0,0,0,0,0,2006.0,1
US,89,21.0,California,Russian River Valley,,Zinfandel,1,0,0,0,0,0,2008.0,0
US,92,25.0,California,Monterey County,Matt Kettmann,Rosé,0,0,0,0,0,0,2016.0,0
US,93,45.0,California,Santa Maria Valley,Matt Kettmann,Chardonnay,0,0,0,0,0,0,2012.0,0
US,88,55.0,Oregon,Oregon,Paul Gregutt,Pinot Noir,0,0,0,0,0,0,2009.0,0
Germany,91,22.0,Rheingau,,Anna Lee C. Iijima,Riesling,0,0,0,0,1,0,2015.0,0
France,92,39.0,Bordeaux,Saint-Émilion,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,1,0,2014.0,1
South Africa,88,29.0,Stellenbosch,,Lauren Buzzeo,Shiraz,0,0,0,0,0,1,2005.0,0
US,90,85.0,Washington,Red Mountain,Sean P. Sullivan,Syrah,0,0,0,0,0,0,2014.0,0
France,88,40.0,Burgundy,Savigny-lès-Beaune,Roger Voss,Pinot Noir,1,0,0,0,0,0,2015.0,0
Argentina,93,38.0,Mendoza Province,Mendoza,Michael Schachner,Cabernet Blend,1,0,0,0,0,0,2014.0,1
Italy,86,24.0,Sicily & Sardinia,Terre Siciliane,Kerin O’Keefe,Rosato,1,0,0,0,0,0,2014.0,0
US,85,25.0,Washington,Columbia Valley (WA),Paul Gregutt,Cabernet Franc,0,0,0,0,0,0,2007.0,0
Romania,87,7.0,Recas,,Anna Lee C. Iijima,Feteascǎ Regalǎ,0,1,0,0,0,1,2010.0,0
US,88,45.0,New York,North Fork of Long Island,Anna Lee C. Iijima,Petit Verdot,1,0,0,0,1,0,2014.0,0
US,88,26.0,New York,Finger Lakes,Anna Lee C. Iijima,Pinot Noir,1,0,0,0,0,0,2007.0,0
Spain,91,35.0,Spanish Islands,Vi de la Terra Mallorca,Michael Schachner,Petit Verdot,1,0,0,0,0,0,2010.0,0
US,89,55.0,Washington,Red Mountain,Sean P. Sullivan,Bordeaux-style Red Blend,1,0,0,0,1,0,2012.0,1
Spain,83,18.0,Levante,Valencia,Michael Schachner,Red Blend,0,0,0,0,0,0,2014.0,1
Italy,88,35.0,Tuscany,Toscana,Kerin O’Keefe,Vermentino,0,0,0,0,1,1,2011.0,0
France,91,44.0,Provence,Bandol,Roger Voss,Provence white blend,0,0,0,0,0,0,2015.0,0
France,88,18.0,Bordeaux,Graves,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2015.0,1
France,84,,Provence,Vin de Pays Var,Joe Czerwinski,Rosé,0,0,1,0,0,0,2007.0,0
Italy,89,,Tuscany,Brunello di Montalcino,Roger Voss,Sangiovese,1,0,0,0,0,0,1997.0,0
Spain,84,15.0,Northern Spain,Ribera del Duero,Michael Schachner,Tempranillo,1,0,0,0,0,0,2015.0,0
Italy,87,42.0,Tuscany,Bolgheri,Kerin O’Keefe,Red Blend,1,0,0,0,1,0,2012.0,1
France,88,15.0,Bordeaux,Bordeaux Supérieur,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2014.0,1
France,86,22.0,Burgundy,Viré-Clessé,Roger Voss,Chardonnay,0,0,0,0,0,0,2012.0,0
US,90,50.0,California,Sonoma Valley,Virginie Boone,Cabernet Sauvignon,0,0,0,0,0,0,2014.0,0
Italy,87,,Sicily & Sardinia,Etna,,White Blend,0,1,0,0,0,0,2009.0,1
US,93,60.0,California,Sta. Rita Hills,Matt Kettmann,Pinot Noir,0,0,0,0,0,0,2014.0,0
France,91,,Bordeaux,Pessac-Léognan,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,1,2010.0,1
US,91,45.0,California,Howell Mountain,,Cabernet Sauvignon,0,0,0,0,1,0,2005.0,0
Chile,86,19.0,Cachapoal Valley,,Michael Schachner,Red Blend,1,0,0,0,0,0,2011.0,1
US,89,25.0,Washington,Wahluke Slope,Paul Gregutt,Syrah,1,0,0,0,0,0,2009.0,0
Italy,84,16.0,Veneto,Prosecco Treviso,,Glera,0,0,0,0,0,0,,0
Italy,89,17.0,Tuscany,Chianti Classico,Kerin O’Keefe,Red Blend,1,0,0,0,0,0,2010.0,1
Australia,93,60.0,South Australia,McLaren Vale,Joe Czerwinski,Cabernet Sauvignon,0,0,0,0,0,0,2012.0,0
US,92,55.0,Washington,Horse Heaven Hills,Paul Gregutt,Cabernet Sauvignon-Cabernet Franc,0,0,0,0,0,0,2009.0,1
US,93,70.0,California,Sta. Rita Hills,Matt Kettmann,Pinot Noir,0,0,0,0,1,0,2014.0,0
Italy,90,140.0,Tuscany,Brunello di Montalcino,Kerin O’Keefe,Sangiovese,0,1,0,0,0,0,2011.0,0
US,92,55.0,California,Sta. Rita Hills,,Pinot Noir,0,0,0,0,0,0,2011.0,0
Italy,89,37.0,Central Italy,Montefalco Sagrantino,Kerin O’Keefe,Sagrantino,1,1,0,0,0,0,2010.0,0
