country,province,region_1,variety,price,year,taster_name,is_red,is_white,is_rose,is_sparkling,is_dry,is_sweet,is_blend
5.0,11.0,9.0,12.0,25.0,2008.0,3.0,0,0,0,0,0,0,1
7.0,62.0,656.0,255.0,15.0,2012.0,8.0,0,0,0,0,0,0,0
1.0,9.0,325.0,12.0,18.0,2013.0,9.0,1,0,0,0,0,0,1
5.0,8.0,657.0,6.0,200.0,2012.0,3.0,1,0,0,0,0,0,0
3.0,33.0,55.0,3.0,60.0,2011.0,3.0,1,0,0,0,0,0,0
1.0,9.0,151.0,9.0,65.0,2014.0,12.0,1,0,0,0,0,0,1
9.0,24.0,55.0,36.0,11.0,2015.0,13.0,0,0,0,0,0,0,1
6.0,27.0,547.0,25.0,25.0,2014.0,6.0,0,0,0,0,0,0,0
1.0,9.0,32.0,8.0,18.0,2015.0,12.0,0,1,0,0,0,0,0
7.0,62.0,658.0,36.0,25.0,2014.0,8.0,0,0,0,0,0,0,1
3.0,49.0,55.0,51.0,25.0,2011.0,3.0,0,0,0,0,1,0,0
10.0,21.0,55.0,12.0,15.0,2012.0,6.0,0,0,0,0,1,0,1
14.0,43.0,55.0,151.0,14.0,2013.0,16.0,1,0,0,0,0,0,0
1.0,1.0,86.0,24.0,15.0,2010.0,11.0,0,0,0,0,0,0,0
6.0,7.0,4.0,30.0,23.0,2011.0,6.0,0,0,0,0,0,0,0
1.0,1.0,1.0,26.0,18.0,2011.0,11.0,0,1,0,0,0,0,0
7.0,22.0,542.0,58.0,22.0,2016.0,8.0,1,1,0,0,0,0,0
1.0,9.0,55.0,28.0,28.0,2014.0,12.0,1,0,0,0,1,0,0
1.0,1.0,135.0,29.0,55.0,2015.0,1.0,0,0,0,0,0,0,0
1.0,9.0,20.0,181.0,38.0,2014.0,9.0,0,0,0,0,0,0,0
3.0,33.0,55.0,215.0,17.0,2011.0,3.0,0,0,0,0,0,0,0
1.0,9.0,20.0,30.0,20.0,2010.0,9.0,0,0,0,0,0,0,0
7.0,40.0,315.0,31.0,16.0,2002.0,3.0,0,0,0,0,0,0,0
1.0,9.0,75.0,6.0,43.0,2012.0,9.0,1,0,1,0,0,0,0
1.0,9.0,38.0,30.0,35.0,2008.0,0.0,0,0,0,0,0,1,0
6.0,7.0,4.0,30.0,10.0,2014.0,6.0,0,0,0,0,0,0,0
1.0,1.0,86.0,71.0,30.0,2008.0,11.0,1,0,0,0,0,0,0
5.0,8.0,12.0,8.0,18.0,2011.0,3.0,0,0,0,0,0,0,0
3.0,51.0,55.0,3.0,28.0,2009.0,3.0,1,0,0,0,0,0,0
1.0,9.0,188.0,31.0,12.0,2014.0,7.0,0,1,0,0,0,0,0
5.0,13.0,445.0,13.0,22.0,2014.0,3.0,1,0,0,0,0,0,0
10.0,47.0,55.0,21.0,25.0,2009.0,6.0,1,0,0,0,0,0,1
5.0,32.0,191.0,26.0,30.0,2016.0,3.0,0,0,0,0,0,0,0
1.0,9.0,263.0,30.0,250.0,2010.0,0.0,1,0,0,0,0,0,0
1.0,25.0,41.0,24.0,18.0,2014.0,13.0,0,0,0,0,1,0,0
1.0,9.0,50.0,6.0,44.0,2009.0,0.0,1,0,0,0,0,0,0
7.0,22.0,176.0,27.0,46.0,2007.0,0.0,0,0,0,0,0,0,0
1.0,9.0,8.0,8.0,13.0,2007.0,0.0,0,0,0,0,0,0,0
1.0,1.0,135.0,1.0,40.0,2008.0,11.0,0,0,0,0,0,0,0
1.0,9.0,34.0,8.0,26.0,2006.0,0.0,0,0,0,0,0,0,0
1.0,9.0,157.0,6.0,22.0,2007.0,0.0,0,0,0,0,0,0,0
5.0,11.0,296.0,12.0,25.0,2013.0,3.0,0,0,0,0,0,0,1
7.0,10.0,17.0,11.0,25.0,2009.0,0.0,0,1,1,0,0,0,0
1.0,9.0,20.0,10.0,35.0,2010.0,0.0,1,0,0,0,0,0,0
13.0,36.0,55.0,26.0,18.0,2014.0,15.0,0,1,0,0,0,0,0
1.0,9.0,38.0,8.0,13.0,2010.0,0.0,0,0,0,0,1,0,0
1.0,9.0,38.0,38.0,9.0,2016.0,7.0,0,0,0,0,0,0,0
1.0,9.0,263.0,30.0,85.0,2007.0,0.0,1,0,0,0,1,0,0
5.0,8.0,59.0,8.0,35.0,2014.0,3.0,0,0,0,0,0,0,0
1.0,1.0,659.0,15.0,29.0,2013.0,1.0,0,0,0,0,0,0,1
8.0,19.0,195.0,53.0,20.0,2010.0,6.0,1,0,0,0,0,0,0
5.0,13.0,136.0,13.0,20.0,2011.0,3.0,1,0,0,0,0,0,0
6.0,7.0,4.0,74.0,25.0,2013.0,6.0,1,0,0,0,0,1,0
10.0,21.0,55.0,62.0,35.0,2012.0,6.0,0,0,0,0,0,0,0
7.0,17.0,660.0,161.0,35.0,2013.0,8.0,0,0,0,0,1,0,0
38.0,226.0,55.0,9.0,16.0,2004.0,2.0,0,0,0,0,0,1,1
2.0,2.0,55.0,49.0,55.0,2009.0,4.0,0,1,0,0,0,0,0
5.0,8.0,113.0,6.0,80.0,2014.0,3.0,1,0,0,0,0,0,0
8.0,19.0,80.0,53.0,14.0,2007.0,6.0,1,0,0,0,0,0,0
1.0,9.0,50.0,6.0,70.0,2012.0,12.0,1,0,0,0,0,0,0
1.0,9.0,351.0,6.0,56.0,2007.0,0.0,0,0,0,0,1,0,0
10.0,26.0,55.0,30.0,12.0,2009.0,6.0,0,0,0,0,0,0,0
5.0,8.0,70.0,8.0,32.0,2014.0,3.0,0,0,0,0,0,0,0
6.0,7.0,4.0,25.0,30.0,2011.0,6.0,1,0,0,0,0,0,0
1.0,9.0,79.0,8.0,25.0,2011.0,12.0,0,0,0,0,0,0,0
7.0,10.0,615.0,10.0,16.0,2009.0,0.0,1,0,0,0,0,0,0
1.0,9.0,105.0,6.0,45.0,2012.0,9.0,1,1,0,0,0,0,0
7.0,40.0,267.0,30.0,10.0,2010.0,0.0,0,0,0,0,0,0,0
7.0,40.0,261.0,8.0,25.0,2011.0,8.0,0,0,0,0,0,0,0
1.0,12.0,10.0,38.0,22.0,2011.0,0.0,0,1,0,0,0,0,0
14.0,111.0,55.0,46.0,22.0,2015.0,16.0,0,0,0,0,0,0,0
1.0,9.0,105.0,8.0,38.0,2012.0,9.0,0,0,0,0,0,0,0
10.0,35.0,55.0,25.0,12.0,2014.0,6.0,0,0,0,0,0,0,0
1.0,9.0,32.0,11.0,22.0,2012.0,0.0,0,1,0,0,0,0,0
1.0,9.0,55.0,30.0,53.0,2012.0,12.0,0,0,0,0,0,0,0
11.0,29.0,46.0,9.0,20.0,2012.0,5.0,1,0,0,0,0,1,1
1.0,1.0,86.0,9.0,50.0,2005.0,11.0,0,0,0,0,0,0,1
7.0,31.0,463.0,56.0,22.0,2013.0,8.0,0,1,0,0,0,0,0
1.0,9.0,272.0,30.0,55.0,2004.0,0.0,0,0,0,0,0,1,0
3.0,3.0,55.0,3.0,25.0,2006.0,3.0,0,0,0,0,1,0,0
7.0,16.0,147.0,14.0,25.0,2011.0,0.0,0,1,0,0,1,1,0
3.0,3.0,55.0,3.0,25.0,2009.0,3.0,1,0,0,0,0,0,0
5.0,8.0,70.0,8.0,25.0,2012.0,3.0,0,0,0,0,0,0,0
6.0,7.0,4.0,257.0,12.0,2009.0,6.0,1,0,0,0,0,1,1
7.0,17.0,44.0,9.0,50.0,2003.0,0.0,0,1,0,0,0,0,1
1.0,9.0,249.0,32.0,36.0,2007.0,12.0,1,0,0,0,0,0,0
8.0,106.0,661.0,306.0,14.0,0.0,6.0,0,0,0,0,0,0,1
10.0,56.0,55.0,28.0,10.0,2011.0,6.0,0,0,0,0,0,0,0
5.0,8.0,443.0,6.0,150.0,2006.0,3.0,1,0,0,0,0,1,0
10.0,56.0,55.0,9.0,29.0,2011.0,6.0,0,0,0,0,0,0,1
7.0,17.0,44.0,1.0,40.0,2003.0,0.0,0,0,0,0,0,0,0
5.0,11.0,212.0,12.0,21.0,2013.0,3.0,0,0,0,0,0,0,1
8.0,19.0,80.0,53.0,24.0,2009.0,6.0,0,0,0,0,0,1,0
7.0,31.0,95.0,9.0,12.0,2008.0,0.0,0,0,0,0,0,0,1
5.0,41.0,122.0,25.0,80.0,2011.0,3.0,0,0,0,0,0,0,0
6.0,7.0,4.0,30.0,15.0,2008.0,6.0,0,0,0,0,0,0,0
5.0,8.0,592.0,6.0,25.0,2009.0,3.0,0,0,0,0,0,0,0
7.0,10.0,7.0,54.0,40.0,2006.0,0.0,0,0,0,0,0,0,0
10.0,21.0,55.0,26.0,9.0,2010.0,6.0,0,0,0,0,0,0,0
1.0,1.0,1.0,12.0,60.0,2013.0,1.0,0,0,0,0,1,0,1
7.0,22.0,29.0,27.0,40.0,2008.0,0.0,0,0,0,0,0,0,0
1.0,1.0,86.0,24.0,14.0,2015.0,1.0,0,1,0,0,1,1,0
1.0,9.0,78.0,6.0,50.0,2008.0,0.0,0,0,0,0,0,1,0
1.0,1.0,16.0,8.0,7.0,2006.0,11.0,0,0,0,0,0,0,0
13.0,36.0,55.0,28.0,25.0,2006.0,4.0,1,0,0,0,0,0,0
1.0,9.0,78.0,8.0,23.0,2011.0,0.0,0,0,0,0,0,0,0
7.0,22.0,42.0,27.0,25.0,2007.0,0.0,0,0,0,0,0,0,0
1.0,9.0,50.0,6.0,34.0,2013.0,12.0,0,0,0,0,0,0,0
5.0,83.0,253.0,15.0,20.0,2005.0,4.0,1,0,0,0,0,0,1
8.0,106.0,401.0,53.0,9.0,2010.0,6.0,1,0,0,0,0,0,0
1.0,12.0,308.0,43.0,31.0,2012.0,17.0,1,0,0,0,0,1,0
1.0,9.0,157.0,6.0,28.0,2005.0,0.0,0,0,0,0,1,0,0
7.0,10.0,196.0,9.0,15.0,2014.0,8.0,0,1,0,0,0,0,1
2.0,2.0,55.0,9.0,16.0,1998.0,0.0,0,0,0,0,0,1,1
5.0,11.0,102.0,12.0,25.0,2010.0,3.0,0,0,0,0,0,0,1
8.0,19.0,333.0,28.0,12.0,2004.0,6.0,0,0,0,0,0,0,0
15.0,135.0,55.0,9.0,24.0,2006.0,2.0,1,0,0,0,0,0,1
5.0,8.0,12.0,8.0,25.0,2010.0,3.0,0,0,0,0,0,0,0
7.0,22.0,42.0,27.0,25.0,2011.0,8.0,1,0,0,0,0,0,0
10.0,26.0,55.0,30.0,15.0,2007.0,6.0,1,0,0,0,0,0,0
7.0,10.0,7.0,10.0,70.0,2010.0,8.0,1,0,0,0,1,0,0
5.0,11.0,152.0,12.0,14.0,2015.0,3.0,1,0,0,0,0,0,1
5.0,41.0,436.0,9.0,28.0,2015.0,3.0,1,0,0,0,0,0,1
7.0,16.0,142.0,9.0,30.0,2015.0,8.0,1,1,0,0,0,0,1
6.0,7.0,132.0,25.0,100.0,2011.0,6.0,0,0,0,0,0,0,0
3.0,33.0,55.0,3.0,10.0,2009.0,3.0,1,0,0,0,0,0,0
14.0,57.0,55.0,60.0,52.0,2010.0,3.0,0,0,0,0,0,0,0
3.0,3.0,55.0,3.0,75.0,2012.0,3.0,1,0,0,0,0,0,0
8.0,14.0,13.0,9.0,17.0,2011.0,6.0,1,0,0,0,0,0,1
8.0,19.0,195.0,169.0,450.0,2010.0,6.0,1,0,0,0,0,0,0
7.0,10.0,17.0,9.0,75.0,2008.0,0.0,1,0,0,0,0,0,1
10.0,175.0,55.0,94.0,9.0,2014.0,6.0,0,0,0,0,0,0,0
1.0,9.0,55.0,28.0,35.0,2008.0,0.0,1,0,0,0,1,0,0
3.0,3.0,55.0,3.0,25.0,2012.0,3.0,1,0,0,0,0,0,0
3.0,49.0,55.0,51.0,18.0,2011.0,3.0,0,0,0,0,0,1,0
7.0,99.0,240.0,18.0,48.0,2009.0,8.0,1,0,0,0,1,0,1
1.0,1.0,1.0,30.0,17.0,2014.0,1.0,1,0,0,0,0,0,0
6.0,7.0,175.0,30.0,15.0,2011.0,6.0,1,0,0,0,0,0,0
1.0,9.0,38.0,9.0,9.0,2010.0,0.0,1,0,0,0,0,0,1
5.0,8.0,581.0,8.0,38.0,2015.0,3.0,0,0,0,0,0,0,0
1.0,1.0,1.0,9.0,30.0,2005.0,11.0,1,0,0,0,0,0,1
1.0,9.0,157.0,8.0,20.0,2015.0,12.0,0,1,0,0,0,0,0
1.0,1.0,16.0,46.0,13.0,2007.0,11.0,1,0,0,0,0,1,0
14.0,67.0,55.0,24.0,28.0,2013.0,16.0,0,0,0,0,0,0,0
5.0,28.0,45.0,33.0,69.0,2011.0,3.0,1,0,1,0,0,0,1
7.0,31.0,479.0,203.0,18.0,2006.0,0.0,0,1,0,0,0,0,0
1.0,9.0,34.0,8.0,30.0,2012.0,0.0,0,0,0,0,0,0,0
5.0,13.0,201.0,13.0,40.0,2013.0,3.0,1,0,0,0,0,0,0
5.0,83.0,323.0,11.0,14.0,2014.0,4.0,0,0,1,0,0,1,0
1.0,9.0,662.0,26.0,14.0,2013.0,12.0,0,1,0,0,0,0,0
9.0,24.0,55.0,6.0,20.0,2015.0,13.0,1,1,0,0,1,0,0
1.0,9.0,20.0,22.0,39.0,2016.0,9.0,0,1,0,0,0,0,1
5.0,28.0,45.0,33.0,65.0,2011.0,3.0,0,0,0,0,1,0,1
1.0,1.0,1.0,26.0,20.0,2012.0,11.0,0,0,0,0,0,0,0
1.0,9.0,260.0,24.0,18.0,2010.0,12.0,0,0,0,0,1,0,0
7.0,17.0,44.0,9.0,13.0,2006.0,0.0,1,0,0,0,0,0,1
5.0,41.0,122.0,25.0,30.0,2010.0,3.0,1,0,0,0,1,0,0
7.0,40.0,267.0,31.0,22.0,2009.0,0.0,0,0,0,0,0,0,0
1.0,9.0,319.0,52.0,35.0,2013.0,9.0,1,0,1,0,1,0,0
7.0,40.0,103.0,36.0,19.0,2011.0,0.0,0,0,0,0,0,0,1
6.0,7.0,4.0,30.0,8.0,2010.0,6.0,0,0,0,0,0,0,0
5.0,41.0,77.0,36.0,11.0,2013.0,3.0,0,0,0,0,0,0,1
5.0,28.0,45.0,33.0,145.0,2003.0,3.0,1,0,1,0,0,0,1
8.0,61.0,652.0,94.0,16.0,2011.0,6.0,0,0,0,0,1,0,0
1.0,9.0,141.0,12.0,52.0,2012.0,7.0,1,0,0,0,1,0,1
1.0,15.0,43.0,6.0,35.0,2005.0,11.0,1,0,0,0,1,0,0
9.0,59.0,55.0,41.0,17.0,2015.0,13.0,0,0,0,0,0,1,0
1.0,1.0,135.0,9.0,50.0,2005.0,11.0,0,0,0,0,0,0,1
3.0,49.0,55.0,51.0,25.0,2011.0,3.0,0,0,0,0,0,0,0
7.0,22.0,321.0,148.0,14.0,2010.0,0.0,0,1,0,0,0,1,0
14.0,54.0,55.0,60.0,36.0,2013.0,16.0,0,1,0,0,0,0,0
7.0,10.0,65.0,30.0,15.0,2014.0,8.0,0,0,0,0,0,0,0
5.0,28.0,45.0,33.0,25.0,2011.0,3.0,0,0,0,0,0,0,1
7.0,62.0,359.0,93.0,12.0,2009.0,0.0,0,0,1,0,1,1,0
1.0,9.0,263.0,12.0,145.0,2005.0,0.0,1,0,0,0,0,0,1
1.0,15.0,43.0,8.0,50.0,2011.0,11.0,0,0,0,0,0,0,0
1.0,9.0,157.0,8.0,40.0,2009.0,0.0,0,0,0,0,1,0,0
1.0,15.0,92.0,6.0,50.0,2006.0,11.0,1,0,0,0,0,0,0
1.0,9.0,126.0,41.0,15.0,2016.0,7.0,0,0,0,0,1,0,0
6.0,7.0,470.0,71.0,40.0,2013.0,6.0,0,0,0,0,1,0,0
13.0,36.0,55.0,9.0,13.0,2012.0,15.0,0,0,0,0,0,0,1
5.0,11.0,369.0,12.0,18.0,2014.0,3.0,1,0,0,0,0,0,1
1.0,9.0,131.0,8.0,35.0,2013.0,12.0,0,0,0,0,0,0,0
1.0,9.0,79.0,17.0,30.0,2009.0,0.0,0,0,0,0,0,0,0
1.0,15.0,47.0,6.0,65.0,2009.0,11.0,0,0,0,0,0,0,0
1.0,9.0,30.0,1.0,75.0,2012.0,9.0,1,0,0,0,0,0,0
3.0,3.0,55.0,3.0,60.0,2009.0,3.0,0,0,0,0,0,0,0
5.0,37.0,71.0,24.0,22.0,2015.0,16.0,0,0,0,0,0,0,0
1.0,9.0,55.0,12.0,75.0,2008.0,0.0,1,0,0,0,0,0,1
3.0,3.0,55.0,61.0,11.0,2013.0,3.0,0,0,0,0,0,0,0
5.0,8.0,426.0,6.0,40.0,2013.0,3.0,1,0,0,0,0,0,0
5.0,58.0,360.0,22.0,70.0,2011.0,5.0,0,1,0,0,0,0,1
5.0,11.0,9.0,12.0,25.0,2013.0,3.0,0,0,0,0,1,0,1
1.0,9.0,38.0,9.0,10.0,2013.0,7.0,1,0,0,0,0,0,1
1.0,1.0,496.0,10.0,35.0,2013.0,1.0,1,0,0,0,0,0,0
1.0,9.0,157.0,8.0,22.0,2001.0,0.0,0,0,0,0,0,0,0
14.0,67.0,55.0,151.0,14.0,2016.0,16.0,1,0,0,0,0,0,0
1.0,9.0,6.0,307.0,15.0,2014.0,7.0,0,0,0,0,1,0,0
1.0,9.0,131.0,9.0,25.0,2009.0,0.0,1,0,0,0,0,0,1
1.0,9.0,249.0,30.0,20.0,2009.0,12.0,1,0,0,0,0,0,0
32.0,227.0,55.0,36.0,12.0,2009.0,13.0,0,1,0,0,0,0,1
6.0,7.0,4.0,30.0,16.0,2011.0,6.0,0,0,0,0,0,0,0
1.0,9.0,20.0,67.0,30.0,2012.0,9.0,0,0,0,0,0,0,0
14.0,71.0,55.0,26.0,20.0,2015.0,16.0,0,0,0,0,1,0,0
1.0,15.0,49.0,6.0,50.0,2014.0,11.0,1,0,0,0,0,0,0
1.0,9.0,55.0,9.0,42.0,2010.0,12.0,1,0,0,0,0,0,1
1.0,9.0,157.0,26.0,20.0,2006.0,0.0,0,1,0,0,0,0,0
7.0,22.0,42.0,27.0,75.0,2010.0,8.0,1,0,0,0,0,0,0
1.0,9.0,55.0,30.0,125.0,2010.0,0.0,0,0,0,0,0,0,0
10.0,21.0,55.0,11.0,13.0,2015.0,6.0,0,0,1,0,0,0,0
1.0,9.0,53.0,25.0,50.0,2009.0,12.0,1,0,0,0,0,0,0
6.0,7.0,4.0,26.0,13.0,2015.0,6.0,0,1,0,0,0,0,0
4.0,38.0,55.0,6.0,26.0,2014.0,0.0,1,0,0,0,0,0,0
5.0,58.0,498.0,15.0,25.0,2010.0,5.0,0,0,0,0,1,0,1
1.0,9.0,32.0,6.0,16.0,2007.0,0.0,0,0,0,0,1,0,0
6.0,7.0,96.0,25.0,23.0,2014.0,6.0,0,0,0,0,0,0,0
8.0,19.0,663.0,53.0,69.0,2009.0,6.0,0,0,0,0,0,0,0
1.0,15.0,14.0,6.0,50.0,2013.0,11.0,1,0,0,0,0,0,0
14.0,67.0,55.0,24.0,20.0,2011.0,3.0,0,1,0,0,0,0,0
1.0,25.0,41.0,96.0,20.0,2015.0,13.0,0,1,0,0,0,0,0
1.0,9.0,75.0,30.0,50.0,2005.0,0.0,1,0,0,0,0,0,0
5.0,11.0,98.0,12.0,40.0,2014.0,3.0,0,0,0,0,0,0,1
1.0,15.0,179.0,17.0,19.0,1999.0,11.0,0,0,0,0,0,0,0
3.0,49.0,55.0,51.0,320.0,1961.0,3.0,0,0,0,0,1,0,0
1.0,9.0,105.0,8.0,28.0,2010.0,0.0,0,0,0,0,0,0,0
8.0,86.0,205.0,308.0,13.0,2012.0,6.0,0,0,0,0,0,0,1
7.0,22.0,29.0,27.0,25.0,2009.0,0.0,0,0,0,0,1,0,0
9.0,69.0,55.0,24.0,28.0,2013.0,13.0,0,0,0,0,1,0,0
7.0,10.0,7.0,54.0,65.0,2005.0,0.0,1,0,0,0,0,0,0
1.0,25.0,148.0,71.0,35.0,2011.0,13.0,0,0,0,0,0,0,0
1.0,9.0,20.0,52.0,42.0,2012.0,0.0,1,0,0,0,1,0,0
1.0,9.0,50.0,31.0,26.0,2007.0,0.0,0,0,0,0,0,1,0
3.0,100.0,55.0,3.0,70.0,2012.0,3.0,1,1,0,0,0,0,0
1.0,1.0,1.0,15.0,33.0,2011.0,11.0,1,0,0,0,0,0,1
11.0,29.0,589.0,34.0,60.0,2006.0,5.0,0,0,0,0,0,0,0
7.0,22.0,42.0,27.0,25.0,2011.0,8.0,0,1,1,0,0,0,0
1.0,9.0,50.0,8.0,40.0,2008.0,0.0,0,0,0,0,0,0,0
1.0,9.0,131.0,30.0,65.0,2006.0,0.0,0,0,0,0,0,0,0
1.0,1.0,56.0,30.0,39.0,2009.0,11.0,1,0,0,0,0,0,0
1.0,9.0,174.0,8.0,14.0,2014.0,9.0,0,0,0,0,1,0,0
1.0,9.0,20.0,174.0,25.0,2013.0,9.0,0,1,0,0,0,0,0
5.0,83.0,323.0,11.0,14.0,2015.0,4.0,1,1,1,0,0,1,0
1.0,1.0,1.0,30.0,21.0,1997.0,11.0,0,0,0,0,0,0,0
1.0,60.0,55.0,31.0,20.0,2011.0,1.0,0,0,0,0,1,0,0
3.0,3.0,55.0,3.0,40.0,2013.0,3.0,0,0,0,0,0,0,0
7.0,16.0,664.0,36.0,30.0,2000.0,5.0,1,0,0,0,0,0,1
1.0,9.0,249.0,10.0,18.0,2013.0,7.0,1,0,0,0,1,0,0
1.0,9.0,55.0,12.0,55.0,2009.0,0.0,1,0,0,0,1,0,1
1.0,9.0,50.0,1.0,45.0,2005.0,0.0,1,0,0,0,0,0,0
7.0,62.0,665.0,11.0,13.0,2009.0,0.0,0,1,1,0,0,0,0
1.0,9.0,53.0,30.0,52.0,2013.0,7.0,0,0,0,0,0,0,0
1.0,9.0,20.0,50.0,24.0,2013.0,9.0,0,0,0,0,1,0,0
2.0,2.0,55.0,2.0,36.0,2010.0,4.0,1,0,0,0,0,0,0
10.0,35.0,55.0,30.0,13.0,2013.0,6.0,0,0,0,0,0,0,0
1.0,9.0,22.0,30.0,20.0,2014.0,12.0,1,0,0,0,0,0,0
1.0,9.0,30.0,26.0,13.0,2006.0,0.0,0,1,0,0,0,0,0
9.0,65.0,55.0,6.0,42.0,2011.0,13.0,1,0,0,0,0,0,0
1.0,9.0,20.0,30.0,32.0,2010.0,0.0,1,0,0,0,0,0,0
2.0,123.0,55.0,30.0,11.0,2004.0,2.0,1,0,0,0,0,0,0
2.0,94.0,55.0,12.0,30.0,2010.0,4.0,1,0,0,0,0,1,1
8.0,19.0,80.0,125.0,12.0,2014.0,6.0,1,0,0,0,0,0,0
8.0,14.0,13.0,9.0,52.0,2005.0,6.0,1,0,0,0,0,0,1
1.0,9.0,386.0,181.0,25.0,2016.0,7.0,0,0,0,0,0,0,0
10.0,175.0,55.0,9.0,16.0,2013.0,6.0,0,0,0,0,0,0,1
7.0,22.0,42.0,27.0,90.0,2007.0,8.0,0,0,0,0,0,0,0
8.0,14.0,361.0,153.0,17.0,2013.0,6.0,0,0,0,0,0,0,0
7.0,16.0,72.0,14.0,25.0,2014.0,8.0,0,1,0,0,0,0,0
5.0,11.0,631.0,12.0,25.0,2010.0,3.0,1,0,0,0,0,0,1
7.0,62.0,666.0,10.0,15.0,2011.0,0.0,0,0,0,0,0,0,0
7.0,10.0,7.0,54.0,25.0,2004.0,0.0,0,0,0,0,0,0,0
7.0,40.0,264.0,31.0,18.0,2014.0,8.0,0,0,0,0,0,0,0
5.0,58.0,230.0,15.0,13.0,2009.0,5.0,0,0,0,0,0,0,1
8.0,19.0,80.0,53.0,19.0,2008.0,6.0,1,0,0,0,1,0,0
1.0,15.0,43.0,6.0,62.0,2014.0,11.0,1,0,1,0,0,0,0
2.0,2.0,55.0,28.0,15.0,2007.0,2.0,0,0,0,0,0,0,0
1.0,9.0,260.0,30.0,25.0,1999.0,0.0,0,0,0,0,0,0,0
3.0,39.0,55.0,28.0,25.0,2010.0,3.0,1,0,0,0,0,0,0
7.0,40.0,103.0,166.0,18.0,2010.0,0.0,0,0,0,0,0,0,0
1.0,9.0,55.0,30.0,70.0,2013.0,12.0,1,0,0,0,0,0,0
3.0,51.0,55.0,61.0,15.0,2013.0,3.0,0,0,0,0,0,0,0
1.0,9.0,126.0,6.0,55.0,2011.0,12.0,0,0,0,0,0,0,0
1.0,9.0,38.0,161.0,12.0,2015.0,7.0,0,0,0,0,0,1,0
7.0,22.0,536.0,23.0,25.0,2005.0,0.0,0,0,0,0,0,0,0
5.0,13.0,244.0,13.0,18.0,2010.0,3.0,0,0,0,0,0,0,0
1.0,9.0,188.0,28.0,20.0,1999.0,0.0,0,0,0,0,0,1,0
7.0,10.0,17.0,10.0,65.0,2007.0,0.0,0,0,0,0,0,0,0
1.0,1.0,58.0,309.0,35.0,2014.0,1.0,0,0,0,0,0,0,0
1.0,9.0,30.0,30.0,13.0,2012.0,0.0,0,0,0,0,1,0,0
1.0,1.0,35.0,11.0,15.0,2012.0,1.0,0,0,0,0,0,1,0
7.0,10.0,196.0,9.0,30.0,2011.0,8.0,1,0,0,0,0,0,1
8.0,46.0,91.0,50.0,20.0,2016.0,6.0,0,0,0,0,0,0,0
1.0,9.0,413.0,8.0,20.0,2010.0,0.0,0,0,0,0,1,0,0
5.0,11.0,364.0,11.0,25.0,2014.0,3.0,0,0,0,0,0,0,0
8.0,19.0,23.0,178.0,20.0,2010.0,6.0,0,0,0,0,0,0,0
3.0,3.0,55.0,3.0,9.0,2013.0,3.0,0,0,0,0,0,0,0
5.0,37.0,71.0,24.0,14.0,2014.0,16.0,0,0,0,0,1,0,0
8.0,19.0,80.0,73.0,20.0,2009.0,6.0,0,0,0,0,0,0,1
5.0,37.0,71.0,41.0,48.0,2012.0,3.0,0,0,0,0,0,0,0
4.0,38.0,55.0,26.0,20.0,2008.0,5.0,0,1,0,0,0,0,0
1.0,9.0,55.0,30.0,40.0,2009.0,0.0,0,0,0,0,0,0,0
1.0,25.0,41.0,8.0,20.0,2007.0,4.0,0,0,0,0,0,0,0
6.0,7.0,235.0,71.0,15.0,2016.0,6.0,1,0,0,0,0,0,0
1.0,12.0,10.0,71.0,29.0,2011.0,0.0,0,0,0,0,0,0,0
5.0,32.0,191.0,26.0,35.0,2015.0,3.0,0,0,0,0,0,0,0
1.0,9.0,60.0,6.0,50.0,2008.0,0.0,1,0,0,0,1,0,0
1.0,9.0,30.0,30.0,20.0,2009.0,0.0,0,0,0,0,0,1,0
1.0,9.0,38.0,18.0,14.0,2011.0,7.0,0,0,0,0,0,1,1
1.0,9.0,38.0,9.0,10.0,2014.0,7.0,0,0,0,0,0,1,1
3.0,49.0,55.0,51.0,25.0,2011.0,3.0,1,0,0,0,1,0,0
5.0,58.0,519.0,1.0,391.0,2013.0,5.0,0,0,0,0,0,0,0
1.0,9.0,432.0,8.0,13.0,2010.0,0.0,0,0,0,0,0,0,0
5.0,37.0,71.0,96.0,30.0,2007.0,0.0,0,0,0,0,0,0,0
9.0,24.0,55.0,24.0,70.0,2014.0,13.0,0,0,0,0,0,1,0
1.0,9.0,50.0,8.0,50.0,2011.0,0.0,0,0,0,0,0,1,0
1.0,9.0,50.0,64.0,25.0,2013.0,12.0,1,0,0,0,0,0,0
4.0,38.0,55.0,26.0,20.0,2011.0,5.0,0,0,0,0,0,0,0
1.0,9.0,116.0,6.0,30.0,2013.0,7.0,1,0,0,0,1,0,0
1.0,44.0,55.0,53.0,22.0,2012.0,1.0,0,0,0,0,0,0,0
7.0,10.0,196.0,9.0,60.0,2011.0,8.0,1,0,0,0,0,0,1
8.0,19.0,80.0,193.0,11.0,2008.0,6.0,0,0,0,0,1,0,1
1.0,9.0,131.0,12.0,48.0,2013.0,12.0,0,0,0,0,0,0,1
5.0,8.0,59.0,8.0,30.0,2013.0,3.0,0,0,0,0,0,0,0
1.0,9.0,53.0,64.0,28.0,2011.0,7.0,0,0,0,0,0,0,0
5.0,11.0,98.0,12.0,22.0,2015.0,3.0,1,0,0,0,0,0,1
